website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
https://magicmoment.store/products/pimenton-de-la-vera-picante-paprika-gerauchert-scharf,1,-1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.e-medistore.com/fs/bodyp/1430cbox001s,1,1,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.deratizacija-beograd.com/tag/dezinsekcija-deratizacija-ciscenje-stanova-kuca-lokala-zgrada-stari-grad/,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1
https://ting-shop.com/products/colour-storage-tissue-box,1,0,1,1,1,-1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.91fangan.com/view-72138.html,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://www.rw-lambach.at,1,1,1,1,1,-1,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1
https://www.acoin.it/doctor/ottica-dabundo-g-s-a-s/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://subscription.westacademic.com/Book/Detail/25383,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://www.justmary.com/blogs/notizie/milano-fashion-weed,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://nettg.pl/news-tag/191/kosciol,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.coachingmb.de/veranstaltungens-kalender.html?day=20240521,1,0,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1
https://www.csrdg.ge/en/siakhle/interesis-gamokhatva-mentori-organizatsiebis-gamosavlenad,1,-1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://www.aquasition.co.uk/tag/road/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
http://alcochina.com/product/phillips-pan-head-machine-screws/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
https://www.nicozon.net/watch/nm8852726,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
https://www.humanistisch.net/rubrik/regional/baden-wuerttemberg/,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://www.landoflight.co.uk/photo_16421132.html,1,1,1,1,1,1,1,0,1,-1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
https://www.stragi80.it/tag/abdulmagif-ameri/,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://i.pcbeta.com/space-uid-4374586.html,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://toymagic.com.mt/products/hot-wheels-massive-loop-track-set,1,0,1,1,1,1,1,0,-1,1,1,1,0,1,0,1,1,-1,1,1,1,1,-1,-1,1,0,1,1,1,1,1
https://docs.withreach.com/docs/bank-transfer,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
https://harfen-service.ch/produkt/bow-brand-keltische-harfe-3-oktave-nylon-nr-e15-bis-f21,1,-1,1,1,1,-1,1,0,-1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,0,1,1,1,1,1
https://vantagebiotrials.com/study-rescue-how-to-get-your-clinical-trial-back-on-track/,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
https://ein.company/en/articles/sa/nominal-gdp-vs-real-gdp,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,1,1
https://shop.bestar.ca/products/130852,1,1,1,1,1,1,1,0,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://connect.nen.nl/account/logon?navlink=/standard/detail/3701714,1,0,1,1,1,1,1,0,-1,1,1,1,0,0,0,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
https://derstall.de/products/seldan-raven-white,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,0,1,-1,1,1,1,1,1,-1,-1,1,0,1,1,1,1,1
https://www.hpgksz.com/detail/SNJ55141JG-bb3b53d9c26d4a03895606340f8a9dd7-2.html,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,1,-1,1,1,0,1,1
https://industrialsegui.com/product/dipistol-pot-dissol-universal-m-10-5l/,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://texnomart.uz/andijon/product/detail/87561/,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
https://fototeka.fn.org.pl/en/strona/wyszukiwarka.html?key=faszyzm%20zob.%20rasizm&search_type=slowo_kluczowe&view_id=5&view_id=1&view_id=14&view_id=17&view_id=10&view_id=13,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
https://wingchunkungfu.eu/news/5-reasons-why-wing-chun-is-an-effective-martial-art-for-anyone,1,-1,1,1,1,1,1,0,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1
