id,timestamp,open_rank_domain,page_rank_integer,page_rank_decimal,website_url,having_ip_address,url_length,shortining_service,having_at_symbol,double_slash_redirecting,prefix_suffix,having_sub_domain,sslfinal_state,domain_registration_length,favicon,port,https_token,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwindow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
9bfd3f9b-6156-47b8-95d2-0c9937ee558a,2024-11-19T09:47:23.240384,en-menu-trezor.github.io,0,0,http://en-menu-trezor.github.io/en-us,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
974cad62-a4dd-459c-a4ab-79e39f7f4e66,2024-11-19T09:47:32.711860,en-menu-trezor.github.io,0,0,https://en-menu-trezor.github.io/en-us/,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
f6d4f546-f059-4ae1-86cd-856684ba6ceb,2024-11-19T09:47:44.913453,en-get-trezor.github.io,0,0,http://en-get-trezor.github.io/en-us,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
ab3f61ab-d45e-42e0-9562-b6dfb33bb7e5,2024-11-19T09:47:54.392745,en-get-trezor.github.io,0,0,https://en-get-trezor.github.io/en-us/,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
1779a535-acad-4d65-aca6-fb4efc6bddb5,2024-11-19T09:48:05.806150,docs-treezr-cdn.github.io,0,0,https://docs-treezr-cdn.github.io/en-us/,1,1,1,1,1,-1,1,0,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1
a906626c-d693-4db8-b44f-a36e9079e02d,2024-11-19T09:48:16.656102,docs-treezr-cdn.github.io,0,0,http://docs-treezr-cdn.github.io/en-us,1,1,1,1,1,-1,1,0,-1,-1,1,1,-1,-1,-1,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,1
34495589-406e-4719-90f1-32dd20a49930,2024-11-19T09:48:29.336918,en-with-trezor.github.io,0,0,http://en-with-trezor.github.io/en-us,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
c912dd3e-af51-4abc-9a67-3ec27bfcfdf9,2024-11-19T09:48:38.235469,en-with-trezor.github.io,0,0,https://en-with-trezor.github.io/en-us/,1,1,1,1,1,-1,1,0,-1,1,1,1,-1,1,0,1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,1,1
c0d9899a-ad40-4833-b828-4ea263d9fb06,2024-11-19T09:48:56.187577,baybyit.com,0,0,https://baybyit.com/Or124t3oQ5r78/index.php,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1
cfa335df-6a6a-4c4a-9cf9-0fc6f55c98a7,2024-11-19T09:49:12.082581,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vSz576Fr8YhiHLrBvHLUbP4XQ4XSc4tc8tM9ZQcKJVV5sEn133yJeR85H_m3xkpZCgeQSAGpa1usmor/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
43a26ef5-3d87-4167-8905-a31f6d55b104,2024-11-19T09:49:27.604593,bizbizefm.com,0,0,https://bizbizefm.com/wm.html,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,0,1,1,1,1,1,1,1,-1,1,-1,-1,-1,0,1,1
4dde74fc-dfc7-46d7-8de9-9593490b3bcd,2024-11-19T09:49:44.328298,magic.ly,5,5.27,https://magic.ly/mailforattuserupdate,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1
7fb4df95-298b-4fae-9aa4-5b1c490e5bd7,2024-11-19T09:49:57.928198,docs.google.com,9,8.81,https://docs.google.com/presentation/d/16Gyfmzrka0yf3NzldRxR0903VhPIvRr983oJJA0x3c8/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
2c5fa31e-27e8-47df-9b62-7a9412f8ab6b,2024-11-19T09:50:12.473109,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vSCgRgtWutlhf6hdP5b-rMC0RFdWBdLaiynvSDVBjemMgxEEnYPo6Ksj--kkquF6cerdwlUWwdiuAYZ/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
0d721241-7aaf-4f53-a43e-4279f0a1599e,2024-11-19T09:50:26.609124,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vQ-fMaQSFSvBkOipieTmKPeH8zkOhmrlDBzk3PbH8nunDNH0VfhWVI6MDcBOu1ovBQy-oktYQ84E8Mf/pub?start=true&amp;loop=true&amp;delayms=1000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
af821912-aaa9-49f9-9b33-06ac0341a099,2024-11-19T09:50:40.169693,app-doc-trezzr--a.gitbook.io,2,1.69,https://app-doc-trezzr--a.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1
579603eb-db39-4ef8-9d1d-f97186cf05f2,2024-11-19T09:50:52.391201,app-en-bridgetrezrr.gitbook.io,2,1.78,https://app-en-bridgetrezrr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
82c3a38a-bf55-4151-872c-5fe4c08c2fdd,2024-11-19T09:51:07.489018,app-suite-en--trezr.gitbook.io,2,1.69,https://app-suite-en--trezr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
d66dda72-8ef4-44dd-bab6-12b1b968ce64,2024-11-19T09:51:20.613307,app-waltruu.gitbook.io,2,2.39,https://app-waltruu.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1
180f6a99-ab9b-4b18-8bca-d84a2fe1654f,2024-11-19T09:51:33.264727,apps-suite-trezzor.gitbook.io,0,0,https://apps-suite-trezzor.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
41e7a50c-81ec-413e-9335-d3f18ac56b1b,2024-11-19T09:51:44.312925,apps-ttrust-en.gitbook.io,0,0,https://apps-ttrust-en.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
497db141-59f1-4aaf-b6f0-3a5a83a2219d,2024-11-19T09:51:57.016015,atomick-welleth.gitbook.io,0,0,https://atomick-welleth.gitbook.io/us,1,1,1,1,1,-1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
98145cc4-a7dd-4294-89d2-fa1ef556b3a5,2024-11-19T09:52:09.237628,atomiecalleit.gitbook.io,3,2.5,https://atomiecalleit.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
3db12c79-1986-466b-97c8-fc63fc798050,2024-11-19T09:52:22.925301,atomiicwalleet.gitbook.io,0,0,https://atomiicwalleet.gitbook.io/usa,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
598f45f5-d1f3-45bd-ab9f-d240f32c4639,2024-11-19T09:52:36.272056,attomiccwallets.gitbook.io,0,0,https://attomiccwallets.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
6675137a-b9bb-4b20-97e8-3229f151a58d,2024-11-19T09:52:46.912571,auth-cbase-wallet.gitbook.io,0,0,https://auth-cbase-wallet.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
f2d8dbd8-e9ab-477c-acee-0555e5678143,2024-11-19T09:52:59.734298,autmicwalert.gitbook.io,0,0,https://autmicwalert.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
fbf4cce9-34f5-492b-b085-0f9c0293242d,2024-11-19T09:53:12.164052,bridge-cdn-trezr-usa.gitbook.io,0,0,https://bridge-cdn-trezr-usa.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
4d08390d-a578-4dc6-a25c-b69e69d6120f,2024-11-19T09:53:22.920560,bridge-doc--trzc.gitbook.io,2,1.64,https://bridge-doc--trzc.gitbook.io/en-usa,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
36a103fa-482b-4bbb-bf75-eed99c6f233f,2024-11-19T09:53:33.043458,bridge-doc-trezroo.gitbook.io,0,0,https://bridge-doc-trezroo.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
5386b744-34cf-4b84-aa1f-c343f0f7deaa,2024-11-19T09:53:44.623482,bridge-docs-trzro.gitbook.io,0,0,https://bridge-docs-trzro.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
eae96bd8-d542-4c96-9ad2-34bbd67ccf65,2024-11-19T09:53:56.005274,bridgedocs--trezr.gitbook.io,2,1.77,https://bridgedocs--trezr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
c0fac6f7-78ed-41ec-9f34-675dda8d6aa1,2024-11-19T09:54:08.182941,cbaseprologixbass.gitbook.io,0,0,https://cbaseprologixbass.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
227fa3ca-d419-4ffb-9570-c3d0e8333e2a,2024-11-19T09:54:21.228261,cbiaseauesigninn.gitbook.io,2,2.2,https://cbiaseauesigninn.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
66f4d936-ad42-477f-8a58-0e54904d05e7,2024-11-19T09:54:33.165476,cdn-bridge-trzr.gitbook.io,0,0,https://cdn-bridge-trzr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
759c9173-1dfb-4c75-8de4-970ba932c073,2024-11-19T09:54:45.504123,cdn-docs-exodus.gitbook.io,0,0,https://cdn-docs-exodus.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
43b69d3c-1a41-4f71-b1fd-2d7ca6fac411,2024-11-19T09:54:57.101636,cdn-en-trzir.gitbook.io,0,0,https://cdn-en-trzir.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
8fe271bb-7fd2-41d2-b441-b164dcf63349,2024-11-19T09:55:09.004617,cdn-en-waltrust.gitbook.io,0,0,https://cdn-en-waltrust.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
70845550-329f-4d1d-81d7-3bd27ee8ad9e,2024-11-19T09:55:20.681363,ceonasprrologin.gitbook.io,2,1.57,https://ceonasprrologin.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
66613dc0-4067-44af-8a5d-54decf88ae2e,2024-11-19T09:55:32.169463,ceonvasaprrologiun.gitbook.io,3,2.73,https://ceonvasaprrologiun.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
44ee859f-1e35-486f-a44a-a22f641f7e66,2024-11-19T09:55:44.302038,cjoinbazprooliigin.gitbook.io,3,2.5,https://cjoinbazprooliigin.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
4403fc54-ad76-4461-94fc-ac735e014674,2024-11-19T09:55:56.022612,cmcoinbazprologic.gitbook.io,3,2.5,https://cmcoinbazprologic.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
5dbb7c16-7b6d-4ec2-b9af-436434e9ea7d,2024-11-19T09:56:08.112180,coinbaseauesignin.gitbook.io,3,2.5,https://coinbaseauesignin.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
bbbd07a8-0c5f-4a0d-b03f-4b67d65064c9,2024-11-19T09:56:20.025637,coinbaseprulugin.gitbook.io,0,0,https://coinbaseprulugin.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
7d0a1077-9a07-4ed9-9b93-d57c327865d4,2024-11-19T09:56:31.956648,coinnnbas-prolog-inn.gitbook.io,1,1.49,https://coinnnbas-prolog-inn.gitbook.io/us,1,1,1,1,1,-1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
589a0db7-2135-4ef7-9da9-36b26e1aaa3a,2024-11-19T09:56:44.719457,conbasicomlogien.gitbook.io,2,1.78,https://conbasicomlogien.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
00e216c7-87e8-47a1-9a2d-892df06b9227,2024-11-19T09:56:57.851496,conbseprolxgn.gitbook.io,2,2.19,https://conbseprolxgn.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
bc83ed07-2409-4ca4-93a7-bf6f502dccfc,2024-11-19T09:57:16.331985,tinyurl.com,8,7.92,http://tinyurl.com/yrn3usen,1,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1
71081014-46a8-43c0-8f74-6a0a67c56ac1,2024-11-19T09:57:30.255774,connectwalet.gitbook.io,0,0,https://connectwalet.gitbook.io/us-en,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1
f7f70c79-2ce0-49c2-b576-3785d67156c4,2024-11-19T09:57:41.982733,contnt--ledgrr.gitbook.io,0,0,https://contnt--ledgrr.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
e9d8094a-36ec-46e6-b140-f98c1c000b17,2024-11-19T09:57:54.617792,deswebrliveapp.gitbook.io,2,1.82,https://deswebrliveapp.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
49410bc3-e99e-4f26-a68c-33436b1fcd76,2024-11-19T09:58:05.600901,doc---trezzror-cdn.gitbook.io,0,0,https://doc---trezzror-cdn.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
b8f508e0-757f-4591-ade5-1e7987bb2ede,2024-11-19T09:58:17.420346,doc-trezzor--cdn.gitbook.io,0,0,https://doc-trezzor--cdn.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
c41d112c-d38a-4bba-a455-c63eea37b5c8,2024-11-19T09:58:29.491148,docs----atomicwwallet.gitbook.io,2,2.32,https://docs----atomicwwallet.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
da9073df-656f-41f9-bca3-e324eae39b3a,2024-11-19T09:58:40.153994,docs---trezr--cdn.gitbook.io,0,0,https://docs---trezr--cdn.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
fa259820-7841-44f5-a726-be60f1cc1464,2024-11-19T09:58:52.527474,docs--en-walletconnectt.gitbook.io,2,2.16,https://docs--en-walletconnectt.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
4f903915-fafe-4163-abb8-9db6657d360d,2024-11-19T09:59:02.930607,docs--trezzr-cdn-io.gitbook.io,0,0,https://docs--trezzr-cdn-io.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
c1f8994f-b86c-4820-8aa3-46cf02a43779,2024-11-19T09:59:13.390896,docs--walletconnect--app.gitbook.io,2,2.18,https://docs--walletconnect--app.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
8326cd81-90ea-40b4-bf93-e8ce7d487951,2024-11-19T09:59:26.030090,docs-atomicwlt.gitbook.io,0,0,https://docs-atomicwlt.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
d28ee842-8e77-45aa-89b8-90b6f335afb5,2024-11-19T09:59:38.047761,docs-bridgetrezr.gitbook.io,0,0,https://docs-bridgetrezr.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
b96b9ae0-5f62-442e-9420-1bd4352432d1,2024-11-19T09:59:48.834699,docs-cdn-atomiic.gitbook.io,0,0,https://docs-cdn-atomiic.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
5558abd7-40ea-4e3d-882a-22fa8ed60dd8,2024-11-19T09:59:59.986666,docs-en-atomics.gitbook.io,0,0,https://docs-en-atomics.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
e7685c43-fb8c-485f-92ba-fd1951a3afec,2024-11-19T10:00:15.115159,docs.google.com,9,8.81,https://docs.google.com/presentation/d/e/2PACX-1vQENfv0bOlejFkNJA32Sa2vdqGL4U2pOFdL4hu4fh83BYb4pdcmMdCcTNWzTNaYwHEfPP6lOHi54OoI/pub?start=false&amp;loop=false&amp;delayms=3000,1,-1,1,1,1,1,1,0,1,-1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
1a09d248-5402-4cb8-83d3-702a942101ac,2024-11-19T10:00:26.801605,docs-en-ledger.gitbook.io,0,0,https://docs-en-ledger.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
931f1798-aba8-43b0-abc8-65caeb67da53,2024-11-19T10:00:38.700712,docs-ledger-com.gitbook.io,2,2.14,https://docs-ledger-com.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
00b13b87-b706-4cd9-829d-dc51076d7e0e,2024-11-19T10:00:50.020796,docs-portal-trezr--cdn.gitbook.io,0,0,https://docs-portal-trezr--cdn.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
0b7d97b8-9b6d-4291-91a2-997abde0d32e,2024-11-19T10:01:15.231707,google.com,10,10,https://www.google.com/amp/urlz.fr/t0Yp,1,1,1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,0,1,1,1,-1,1,1,1,1,-1,-1,1,1
693cb6c8-4428-4974-9bc2-41912005cb34,2024-11-19T10:01:41.564032,urlz.fr,5,5.13,https://urlz.fr/t0Yp,1,1,-1,1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1
0f0dc464-bc38-40f6-abab-4acabf910b64,2024-11-19T10:01:54.740727,docs-trezor--us.gitbook.io,0,0,https://docs-trezor--us.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
f230e9b9-e4c5-4913-b860-6ce8907b417b,2024-11-19T10:02:08.978890,docs-trezorwallt--d.gitbook.io,2,1.69,https://docs-trezorwallt--d.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
59a4774d-3436-4272-b681-558ca9a28bde,2024-11-19T10:02:20.736137,docs-trezro-suite.gitbook.io,0,0,https://docs-trezro-suite.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
94f5192a-57f5-4c23-a6cd-be81be9e48b8,2024-11-19T10:02:32.393491,docs-trrrsor.gitbook.io,2,1.78,https://docs-trrrsor.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
12b28ad6-95c4-493a-ab9c-f41e116957ae,2024-11-19T10:02:44.679469,en--helps-ledgeer.gitbook.io,2,2.18,https://en--helps-ledgeer.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
a01570eb-56d4-43da-a607-3e840abb80df,2024-11-19T10:02:55.837313,en-new-trezorzx.gitbook.io,0,0,https://en-new-trezorzx.gitbook.io/us-en,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
5dce5665-b2b6-48cc-9505-e9721c72d470,2024-11-19T10:03:08.016226,en-trzor--docs-suite.gitbook.io,2,2.03,https://en-trzor--docs-suite.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
95f8f835-8c7c-4fb0-baa5-e1b1a5399372,2024-11-19T10:03:21.372338,en-wletconett-t.gitbook.io,0,0,https://en-wletconett-t.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
e69f25be-f59c-4678-b537-c2ba7044ae60,2024-11-19T10:03:33.264887,eng-treezor--docs.gitbook.io,0,0,https://eng-treezor--docs.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
fe75a22f-9626-4a47-8002-38b2535bde26,2024-11-19T10:03:45.258131,eng-trezr--docs.gitbook.io,0,0,https://eng-trezr--docs.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
3cf534cf-fb62-4234-94cb-b9a702d5af47,2024-11-19T10:03:58.092060,eoixo-dus-weailet.gitbook.io,3,2.73,https://eoixo-dus-weailet.gitbook.io/us,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
00317857-9f31-42b6-a210-eaf345aad089,2024-11-19T10:04:11.287522,extens-----trustt.gitbook.io,2,2.34,https://extens-----trustt.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
df45f415-ce9d-48b6-b9ae-709f6c6d4286,2024-11-19T10:04:22.256072,extn-trusttt.gitbook.io,0,0,https://extn-trusttt.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
4d2daf95-f1e5-4c9a-ab8a-ee7c6c8844e8,2024-11-19T10:04:32.916591,extnsn-trustt.gitbook.io,0,0,https://extnsn-trustt.gitbook.io/en-us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
38fe7f82-17f4-4dfc-9395-c232f7fa3a53,2024-11-19T10:04:46.369824,extsion-trustt.gitbook.io,0,0,https://extsion-trustt.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1
46064a8a-819b-4c00-ae2d-5d17e04feb2d,2024-11-19T10:04:59.709466,faq-trezorrwallt.gitbook.io,2,1.99,https://faq-trezorrwallt.gitbook.io/us,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
33dad950-508c-436f-a01d-8199a7fa7206,2024-11-19T10:05:13.110989,gainamin-logein.gitbook.io,3,2.5,https://gainamin-logein.gitbook.io/us,1,1,1,1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
46195de0-a985-4316-acb5-2eb3df668f07,2024-11-19T10:05:25.383263,gaminylogim.gitbook.io,2,1.56,https://gaminylogim.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,1
c0ab622f-5e88-441d-9a61-e0c3e6500735,2024-11-19T10:05:37.535993,geeuminuilogi.gitbook.io,0,0,https://geeuminuilogi.gitbook.io/us,1,1,1,1,1,1,1,0,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1
