page_rank_decimal,sim_lev,sim_fuzz,num_of_subdomains,len_of_subdomains,prefix_suffix_1,having_sub_domain_1,domain_registration_length_1,favicon_1,request_url_0,url_of_anchor_1,links_in_tags_0,sfh_1,submitting_to_email_1,iframe_1,dnsrecord_1,web_traffic_0,web_traffic_1,google_index_1,fuzzy_0,len_sub_0,result
0.6429509452550254,-0.27967746479976835,-0.5081565256790291,0.5403782840539492,0.031180374621170084,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
0.5310469787053679,0.16529607286864684,-0.918080328635764,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,-0.18021748331364112,0.5403782840539492,0.555835273205486,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
1.1218999220875596,0.49902622611995856,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,0.22970631964309385,0.5403782840539492,0.3459733137717596,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
-0.015044378056960798,1.0552431482054778,0.14772155905174686,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,0.7585941230932006,-1.57395841336654,0.5403782840539492,2.9692478066933394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.7246510024681843,0.7216148831911758,0.5403782840539492,1.080490171789802,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
1.1487568740594776,0.16529607286864684,1.0495539255565638,0.5403782840539492,-0.7033364833968722,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.9755591920729388,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,0.7585941230932006,0.14772155905174686,0.5403782840539492,0.3459733137717596,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
-0.6954204946788786,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.7656972326392124,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
-0.9908469663699746,1.0552431482054778,-0.5081565256790291,0.5403782840539492,0.24104233405489645,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1
-0.9908469663699746,-3.394492228478676,4.574898630984484,0.5403782840539492,-0.0737506050956931,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,-0.6721260468617231,0.5403782840539492,-0.3885435442462826,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,1.2777299170396856,-0.918080328635764,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.2535251416622171,-1.8370848466392222,0.7216148831911758,0.5403782840539492,0.8706282123560757,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
0.19533507905639524,0.34328548793601305,0.47566060141713484,0.5403782840539492,-0.0737506050956931,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.2746615804521663,-0.27967746479976835,-0.5081565256790291,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,0.9675691649652168,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.7656972326392124,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.3459733137717596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
-0.9281807451021663,1.0552431482054778,-0.75411080745307,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.9159966236361897,-1.3179490526927378,1.0495539255565638,0.5403782840539492,0.555835273205486,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1
-0.03294901270490602,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.4509042934886228,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
1.1621853500454362,-0.27967746479976835,0.14772155905174686,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.377040965820779,1.2777299170396856,-1.246019371001152,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.2535251416622171,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.6607662529223491,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
1.7888475627235185,-0.9026404175355498,1.2955082073306048,0.5403782840539492,-0.28361256452941946,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1
-0.9908469663699746,0.34328548793601305,-0.6721260468617231,0.5403782840539492,1.2903521312235284,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.8610383651723718,2.8351372988791392,-3.623577428150215,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.665331738564957,0.34328548793601305,-0.3441870044963351,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.3597085950299061,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.8706282123560757,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
0.5847608826492036,0.49902622611995856,0.22970631964309385,0.5403782840539492,0.24104233405489645,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.36990526687386105,0.34328548793601305,0.14772155905174686,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,-1.6145980778050146,0.47566060141713484,-1.408621160292978,-0.8082674631137353,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,0.7585941230932006,-0.5081565256790291,0.5403782840539492,1.1854211515066653,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
0.6787602145509158,-0.27967746479976835,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2.9526488148399572,2.8351372988791392,-3.623577428150215,0.5403782840539492,-0.3885435442462826,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1
1.453135663074546,0.16529607286864684,0.14772155905174686,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,-0.6721260468617231,0.5403782840539492,-0.3885435442462826,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
0.04314568454886107,0.16529607286864684,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.09113907531072808,0.34328548793601305,-0.3441870044963351,0.5403782840539492,-0.28361256452941946,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.09113907531072808,-0.27967746479976835,0.7216148831911758,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
0.37438142553584725,-0.27967746479976835,0.31169108023444086,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,0.34328548793601305,-0.3441870044963351,0.5403782840539492,0.031180374621170084,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
1.1621853500454362,-1.6145980778050146,2.5252796162008098,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,-0.01624796213094713,0.5403782840539492,-0.3885435442462826,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.9026404175355498,0.22970631964309385,2.4893777284008762,1.710076050090981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
1.1621853500454362,1.0552431482054778,-0.09823272272229412,0.5403782840539492,-0.49347452396314584,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.933901258284135,0.34328548793601305,0.47566060141713484,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,-0.5081565256790291,0.5403782840539492,-0.3885435442462826,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
1.524754201666327,0.7585941230932006,-0.3441870044963351,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1
-0.3462801190439472,1.0552431482054778,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.18638276173242263,1.0552431482054778,-0.3441870044963351,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.037425171366892426,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.555835273205486,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
0.9652343689180392,0.34328548793601305,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.575808565325231,0.7585941230932006,0.22970631964309385,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.7656972326392124,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
2.048464765118724,1.5892113934075767,0.47566060141713484,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
1.4978972496944087,1.0552431482054778,-0.6721260468617231,-1.408621160292978,-0.8082674631137353,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1
-0.1985668831983992,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.9755591920729388,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
0.12819269912660078,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.4509042934886228,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
0.4818092334235186,1.2777299170396856,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2.9526488148399572,2.8351372988791392,-3.623577428150215,0.5403782840539492,-0.3885435442462826,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,-0.6721260468617231,0.5403782840539492,-0.3885435442462826,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-0.9908469663699746,-1.8370848466392222,1.2955082073306048,0.5403782840539492,1.2903521312235284,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
0.11924038180262816,-0.9026404175355498,0.7216148831911758,0.5403782840539492,0.7656972326392124,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1
-0.3686609123538787,0.7585941230932006,0.7216148831911758,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
0.7459025944807103,1.0552431482054778,0.7216148831911758,0.5403782840539492,-0.49347452396314584,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
-0.23885231115627598,0.34328548793601305,-0.5081565256790291,-1.408621160292978,-0.8082674631137353,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.3340959975779706,-0.27967746479976835,0.14772155905174686,0.5403782840539492,0.6607662529223491,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1
0.3430483149019432,0.34328548793601305,-0.75411080745307,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.3507562777059335,-0.27967746479976835,-0.75411080745307,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.095042970115642,1.7968657109861703,-1.819912695140581,-1.408621160292978,-0.8082674631137353,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1
0.20428739638036786,-0.27967746479976835,-0.01624796213094713,-1.408621160292978,-0.8082674631137353,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.2445728243382445,-0.27967746479976835,0.47566060141713484,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.4620879803985187,0.9662484406717945,-0.5081565256790291,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.5208503068614129,-0.27967746479976835,-0.5901412862703761,-1.408621160292978,-0.8082674631137353,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.6160939932831075,-0.27967746479976835,1.2955082073306048,0.5403782840539492,0.24104233405489645,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1
-0.019520536718947202,1.2777299170396856,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1
1.779895245399546,0.16529607286864684,-0.01624796213094713,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.3686609123538787,0.34328548793601305,-0.18021748331364112,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.13266885778858697,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.555835273205486,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
-0.015044378056960798,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.9755591920729388,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,1.1854211515066653,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,1.2903521312235284,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
0.0700026365207789,0.34328548793601305,0.14772155905174686,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.05980596467682385,-0.27967746479976835,0.7216148831911758,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
0.2445728243382445,0.7585941230932006,-0.18021748331364112,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.12819269912660078,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.7656972326392124,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
0.19085892039440905,0.7585941230932006,0.22970631964309385,0.5403782840539492,-0.598405503680009,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.26247745898618974,0.34328548793601305,0.31169108023444086,-1.408621160292978,-0.8082674631137353,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.13590066193059105,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.4509042934886228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.4509042934886228,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
0.6698078972269432,1.5892113934075767,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.23885231115627598,0.34328548793601305,0.06573679846039987,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,-0.9026404175355498,0.7216148831911758,0.5403782840539492,0.555835273205486,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
0.0700026365207789,-0.27967746479976835,0.14772155905174686,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.11028806447865555,1.2777299170396856,-1.082049849818458,-1.408621160292978,-0.8082674631137353,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,-1.8370848466392222,1.2955082073306048,0.5403782840539492,0.555835273205486,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1
-0.9908469663699746,0.16529607286864684,-0.3441870044963351,0.5403782840539492,0.031180374621170084,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
-0.1985668831983992,-0.27967746479976835,0.7216148831911758,0.5403782840539492,1.080490171789802,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,-0.27967746479976835,0.7216148831911758,0.5403782840539492,1.080490171789802,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
-0.9908469663699746,0.34328548793601305,-0.18021748331364112,0.5403782840539492,-0.49347452396314584,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.9908469663699746,-0.7246510024681843,2.197340573835422,0.5403782840539492,0.4509042934886228,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1
2.272272698218039,0.16529607286864684,-0.3441870044963351,-1.408621160292978,-0.8082674631137353,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1
0.2311443483522857,-0.27967746479976835,0.7216148831911758,0.5403782840539492,0.8706282123560757,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-1
0.21323971370434047,0.7585941230932006,-0.3441870044963351,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,-1.8370848466392222,1.2955082073306048,0.5403782840539492,1.2903521312235284,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
-0.31494700841004303,0.34328548793601305,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.6563794212409844,0.16529607286864684,-0.5081565256790291,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.9908469663699746,0.34328548793601305,0.8855844043738698,0.5403782840539492,-0.17868158481255628,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1
0.862282719692354,0.34328548793601305,-1.164034610409805,-1.408621160292978,-0.8082674631137353,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.3878099015218063,-0.9026404175355498,-0.5081565256790291,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.4978972496944087,1.0552431482054778,-0.6721260468617231,-1.408621160292978,-0.8082674631137353,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1
-0.9908469663699746,-0.9026404175355498,-0.3441870044963351,0.5403782840539492,1.2903521312235284,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1
-0.17170993122648137,-0.27967746479976835,0.47566060141713484,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.9294250996221487,-1.3179490526927378,0.47566060141713484,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.44152380546564196,0.34328548793601305,-0.01624796213094713,0.5403782840539492,-0.49347452396314584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.25800130032420354,-0.27967746479976835,-0.09823272272229412,-1.408621160292978,-0.8082674631137353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
