page_rank_decimal,url_length,double_slash_redirecting,prefix_suffix,favicon,request_url,url_of_anchor,links_in_tags,sfh,submitting_to_email,abnormal_url,redirect,popupwindow,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,has_numbers,lev,sim_lev,fuzzy,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
2.09,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,-1,0,0,0.5,0,47,1,0,11,-1
2.78,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,11,-1
2.31,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,1,0,0,1,0,1
2.73,-1,1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,-1,1,1,0,0.4285714285714285,0,56,0,1,0,1
1.98,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,-1,1,0,0.5714285714285714,1,0,0,1,0,1
0.0,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.75,0,57,1,0,12,-1
0.49,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,36,1,1,4,1
1.73,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
0.0,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,-1,-1,1,1,0,0.6,1,0,0,1,0,1
2.73,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,0,53,1,0,14,-1
0.0,0,-1,-1,-1,1,-1,-1,0,1,1,1,1,1,-1,-1,-1,1,0,0,0.5714285714285714,0,57,2,-1,28,-1
0.61,1,1,1,-1,-1,1,0,1,1,1,1,1,-1,0,1,-1,0,1,0,0.5,1,0,0,1,0,1
1.4,0,1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,-1,0,1,0,0.6,0,20,1,1,3,1
2.85,-1,1,1,1,0,1,0,1,-1,-1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
2.22,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
2.74,-1,1,1,1,-1,1,0,-1,1,-1,1,1,-1,0,1,-1,1,1,0,0.5,0,43,1,0,10,1
3.37,1,1,1,1,1,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
2.35,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,62,0,1,0,1
4.31,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
4.86,-1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,-1,1,1,0,0.7142857142857143,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,0,1,0,0.6,0,20,1,1,3,1
4.17,-1,1,1,1,0,1,0,0,-1,1,1,1,-1,0,1,1,1,1,0,0.4,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,13,-1
8.81,-1,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,1,-1,0,1,1,1.0,1,0,1,1,4,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,11,-1
4.07,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
3.06,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,-1,1,1,0,0.6666666666666666,0,20,1,1,3,1
3.82,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
4.91,-1,1,1,1,1,1,0,-1,-1,1,1,1,1,0,1,1,1,0,0,0.7142857142857143,0,20,1,1,3,1
0.0,0,1,-1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,0,0,0.6,0,19,1,-1,36,-1
1.99,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,17,-1
1.83,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,-1,0,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,0,0,0.25,0,35,1,0,14,-1
0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,-1,0.0,-1,86,1,0,12,-1
1.12,1,1,1,1,1,1,1,1,-1,-1,1,1,1,0,1,1,1,1,0,0.6666666666666666,0,20,1,1,3,1
4.85,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
2.73,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,9,-1
1.84,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,1
2.41,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0.4,0,20,1,1,3,1
2.52,1,1,-1,-1,1,0,1,1,1,1,0,1,1,0,1,-1,0,1,-1,0.0,0,53,1,-1,21,-1
2.86,0,1,1,1,0,1,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.6666666666666666,1,0,0,1,0,1
1.44,0,1,1,1,-1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0.4,0,20,1,1,3,1
0.0,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.6666666666666666,1,0,0,1,0,-1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,33,1,-1,17,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,1,0,1,0,0.5,0,53,1,-1,16,-1
2.66,0,1,1,-1,-1,0,-1,1,1,1,1,1,-1,0,1,1,1,1,0,0.75,0,33,1,1,2,1
5.0,0,1,1,-1,-1,1,-1,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,0,20,1,1,3,1
0.0,1,1,-1,1,0,-1,0,1,1,-1,1,1,1,-1,-1,1,0,1,-1,0.0,-1,71,1,-1,16,-1
0.0,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,-1,1,1,1,0,0.6,0,20,1,1,3,1
1.9,-1,1,1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
1.68,0,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
2.72,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,1,1,0,0.4285714285714285,0,60,1,1,3,1
1.91,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.3333333333333333,0,43,1,1,7,1
2.48,0,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,11,-1
0.0,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,0,12,-1
0.0,0,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,0,0.5555555555555556,0,52,0,1,0,-1
0.0,1,1,-1,1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,0.5,1,0,0,1,0,-1
2.6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.4,0,20,1,1,3,1
2.93,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,-1,0.0,0,56,0,1,0,1
1.39,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,0,20,1,1,3,1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,32,1,-1,18,-1
1.0,1,1,-1,1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,0,9,-1
1.67,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
5.86,0,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,0,0.5,0,64,1,1,3,1
1.49,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
7.92,1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,-1
2.5,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,14,1,-1,36,-1
4.81,1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.4285714285714285,0,20,1,1,3,1
0.0,1,1,1,-1,1,0,1,1,1,1,0,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
3.45,-1,1,-1,1,-1,0,0,-1,1,1,1,1,-1,0,1,-1,1,1,0,0.5555555555555556,0,20,1,1,3,1
5.14,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,10,-1
2.04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,-1,1,0,0.625,0,20,1,1,3,1
2.96,1,1,1,-1,-1,1,-1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6666666666666666,0,20,1,1,3,1
2.77,1,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,20,-1
1.42,-1,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
3.55,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,0,1,1,1,0,1,0,-1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,41,1,-1,25,-1
2.73,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,12,-1
0.0,1,1,1,-1,-1,0,-1,-1,1,1,1,1,1,-1,-1,-1,0,0,0,0.7142857142857143,0,27,1,0,9,-1
4.65,0,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,0,0.375,0,20,1,1,3,1
5.91,1,1,1,-1,-1,0,-1,1,1,1,1,1,1,1,1,-1,0,1,0,0.8,1,0,0,1,0,-1
0.0,0,1,1,-1,-1,1,-1,0,1,1,1,1,1,0,-1,1,1,1,0,0.6,1,0,0,1,0,1
2.96,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.3333333333333333,0,62,0,1,0,1
2.01,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,0,1,0,0.5,0,53,1,1,3,1
0.0,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,36,1,1,4,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
8.64,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
3.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.6,0,40,1,1,3,1
2.73,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,15,-1
4.16,-1,1,1,-1,-1,0,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,-1,18,-1
4.14,-1,1,-1,1,0,1,0,-1,1,1,1,1,1,0,1,-1,-1,1,0,0.6,0,53,0,1,0,1
3.49,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,53,1,1,3,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,14,-1
1.35,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
4.92,-1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,0,1,0,0.5,0,20,1,1,3,1
4.03,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,0,1,0,0.6,0,20,1,1,3,1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,17,-1
2.8,0,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
2.78,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.25,0,53,1,-1,16,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,15,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,25,1,0,11,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,18,-1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
2.73,1,1,1,-1,0,1,0,1,1,1,1,1,1,0,1,1,-1,1,0,0.6,0,20,1,1,3,1
0.0,-1,1,1,1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,1,0,0.5,0,34,1,-1,20,-1
2.2,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,0,0,0.6666666666666666,0,31,1,0,8,-1
0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6,1,0,0,1,0,-1
3.15,1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.7692307692307693,1,0,0,1,0,1
0.0,0,1,1,1,1,1,0,-1,-1,1,1,1,-1,0,-1,-1,1,1,0,0.6,0,20,1,1,3,1
2.82,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.3333333333333333,1,0,0,1,0,1
3.12,-1,1,1,-1,-1,1,0,1,1,1,1,1,-1,0,1,1,0,1,0,0.6,0,20,1,1,3,1
2.49,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,-1,16,-1
5.48,1,1,1,1,0,0,0,1,1,1,1,1,-1,1,1,-1,1,1,0,0.7,1,0,0,1,0,1
4.12,0,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,7,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,17,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
0.0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.4,0,53,1,0,15,-1
3.66,0,1,1,-1,-1,1,0,1,-1,1,1,1,-1,0,1,1,1,1,0,0.6,0,53,0,1,0,1
2.4,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,0,1,1,-1,1,0,0.5714285714285714,0,38,1,-1,16,1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.4,0,24,1,-1,36,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6,0,23,1,-1,36,-1
1.81,1,1,-1,1,1,1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.4,0,53,1,-1,16,-1
2.83,0,1,1,-1,0,1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.5,0,20,1,1,3,1
2.9,1,1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,0,1,1,1,1,0,0.6923076923076923,1,0,0,1,0,1
3.38,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.6666666666666666,0,67,1,1,3,1
3.17,0,1,1,1,1,1,1,1,1,-1,1,1,-1,0,1,1,-1,1,0,0.3333333333333333,0,20,1,1,3,1
4.98,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,15,-1
2.14,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,11,-1
0.0,1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,-1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,10,-1
2.78,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
3.72,-1,1,1,1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
0.0,0,1,-1,-1,-1,1,0,1,-1,1,1,1,1,-1,-1,-1,-1,0,0,0.5,0,18,1,-1,36,-1
0.0,0,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,15,1,-1,36,-1
4.81,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,-1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,0,1,1,-1,1,-1,1,1,1,-1,-1,-1,-1,0,-1,0.0,0,70,1,0,13,-1
0.0,1,1,1,1,-1,-1,-1,1,1,1,0,1,1,-1,-1,-1,0,1,0,0.6153846153846154,0,53,0,1,0,-1
3.3,-1,1,1,1,0,1,0,1,-1,1,1,1,-1,0,1,-1,0,0,0,0.5,0,20,1,1,3,1
0.0,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,0,0.5555555555555556,0,53,1,1,3,-1
8.64,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,0.7142857142857143,1,0,0,1,0,-1
5.16,0,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,-1,1,1,0,0.4285714285714285,0,20,1,1,3,1
5.1,-1,1,1,1,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,0.625,1,0,0,1,0,1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,0.6666666666666666,0,25,1,-1,19,-1
3.18,1,1,1,-1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,1
1.6,-1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,1,0,0,1,0,1
2.25,-1,1,-1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,1,1,0,0.4285714285714285,0,36,1,1,4,1
1.9,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.7142857142857143,0,55,1,1,3,1
4.82,0,1,1,1,-1,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,0,20,1,1,3,1
4.89,-1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
1.14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.6,1,0,0,1,0,-1
3.99,-1,1,1,-1,0,0,0,-1,1,1,1,1,-1,0,1,1,1,1,0,0.5714285714285714,1,0,0,1,0,1
2.13,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,19,-1
2.73,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,14,-1
3.7,-1,1,-1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.5,0,20,1,1,3,1
4.78,1,1,1,1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,1,-1
3.71,-1,1,1,1,0,1,0,1,1,-1,1,1,-1,0,1,1,0,1,0,0.6666666666666666,0,53,1,1,3,1
2.2,1,1,1,-1,1,1,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.4,0,53,1,-1,17,-1
5.08,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,0.5714285714285714,0,53,1,0,8,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,-1,18,-1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,10,-1
4.82,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
1.83,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,0,1,0,0.5,1,0,0,1,0,1
1.43,0,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.4,1,0,0,1,0,1
2.22,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.4,1,0,0,1,0,1
2.5,1,1,-1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,-1,16,-1
0.0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,0,-1,0.0,0,41,1,-1,22,-1
0.0,1,1,-1,-1,0,-1,0,-1,1,1,1,1,1,-1,-1,-1,1,0,0,0.25,0,27,1,0,11,-1
0.74,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,-1,1,0,0.6666666666666666,1,0,0,1,0,1
4.1,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,-1,0,1,0,0.5,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,-1,25,-1
2.77,-1,1,1,1,0,1,0,1,1,1,1,1,-1,0,1,1,1,1,0,0.6,0,20,1,1,3,1
4.78,1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,57,1,1,1,-1
0.0,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,-1,1,0,0.6666666666666666,0,20,1,1,3,1
8.81,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,1,-1,-1,1,1,1.0,1,0,1,1,4,-1
0.83,0,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
0.0,1,1,-1,1,-1,1,0,1,1,-1,0,1,1,-1,-1,-1,-1,1,0,0.5,0,57,1,0,14,-1
0.0,0,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,1,0,0.25,0,60,1,-1,41,-1
3.01,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5714285714285714,0,20,1,1,3,1
0.0,0,1,-1,-1,-1,1,0,1,-1,1,1,1,1,-1,-1,-1,-1,0,0,0.75,0,16,1,-1,36,-1
1.07,1,1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1,1,1,0,0.5,1,0,0,1,0,1
3.58,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0.6666666666666666,0,67,2,1,7,1
5.56,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,1,0,0.7142857142857143,1,0,0,1,0,-1
0.0,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,-1,-1,0,1,0,0.5,0,53,1,0,14,-1
2.73,1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
2.22,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,-1,0,1,0,0.5,0,53,1,0,13,-1
0.0,1,1,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0.25,0,33,1,0,14,-1
6.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,0,0.5,0,55,0,1,0,-1
0.0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,0,1,0,0.25,0,60,1,0,11,-1
2.48,-1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,1,0,0.6,1,0,0,1,0,1
0.0,1,1,1,1,-1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,0,0,0.25,0,60,1,0,13,-1
3.1,0,1,1,1,-1,1,0,1,-1,-1,1,1,1,0,1,-1,1,0,0,0.6,0,50,2,0,13,1
2.94,-1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.5555555555555556,0,20,1,1,3,1
1.34,0,1,-1,1,1,1,0,-1,1,1,1,1,-1,0,1,1,0,1,0,0.4615384615384615,0,57,0,1,0,1
0.0,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,-1,1,1,0,0.5,0,53,1,0,15,-1
3.02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,-1,1,0,0.5,1,0,0,1,0,-1
1.47,0,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,-1,1,1,0,0.6,1,0,0,1,0,1
1.96,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,0,0.75,1,0,0,1,0,-1
2.6,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,1,-1,1,0,0.4,0,60,1,1,3,1
0.0,1,1,-1,1,0,1,0,1,1,1,1,1,1,-1,-1,1,0,1,0,0.625,1,0,0,1,0,-1
1.49,1,1,1,1,0,1,0,-1,-1,1,1,1,-1,0,1,1,1,1,0,0.75,0,25,1,1,2,1
0.0,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,0,1,-1,0.125,-1,82,1,0,9,-1
